[METADATA]
Parameter,Value
Total Population,30917
Total Simulation Days,7

[DEVICE_SUMMARY]
Device,TotalLitersConsumed,TotalUses
toilet,2489600.00,1244800
shower,8156609.83,233951
wash_bassin,2590186.01,1281945
wash_machine,3874608.00,26907
dish_washer,4171502.96,5381635
tanque,988615.49,248643

[PULSE_DATA]
horario_segundos,toilet,shower,wash_bassin,wash_machine,dish_washer,tanque,total
209,22.40,31.51,23.90,17.20,22.59,0.00,117.61
210,19.60,31.18,24.03,17.20,22.79,0.00,114.79
211,16.40,31.12,23.68,17.20,22.92,0.00,111.32
212,17.60,30.99,23.35,17.20,23.02,0.00,112.17
213,15.20,30.99,23.21,17.20,22.84,0.00,109.44
214,15.20,31.09,23.28,17.20,22.89,0.00,109.66
215,14.40,31.03,23.38,17.10,22.99,0.00,108.89
216,15.60,31.03,22.93,17.30,23.40,0.00,110.26
217,13.60,31.03,23.35,17.40,23.66,0.00,109.05
218,13.60,31.03,23.05,17.40,23.76,0.00,108.84
219,14.80,31.26,23.03,17.40,23.58,0.00,110.08
220,16.40,30.89,22.86,17.40,23.54,0.00,111.09
221,17.60,30.82,22.91,17.50,23.59,0.00,112.42
222,20.00,30.72,22.66,17.50,23.71,0.00,114.59
223,19.60,30.54,23.22,17.60,23.76,0.00,114.72
224,18.40,30.36,23.08,17.60,24.05,0.00,113.49
225,17.20,30.30,23.15,17.60,23.85,0.00,112.10
226,18.40,30.23,23.03,17.60,24.20,0.00,113.46
227,16.40,29.78,23.01,17.60,23.98,0.00,110.77
228,17.60,29.75,22.87,17.60,23.77,0.00,111.59
229,17.20,29.71,23.25,17.60,23.87,0.00,111.63
230,18.40,29.96,22.90,17.70,23.78,0.00,112.74
231,17.60,30.18,23.09,17.60,23.36,0.00,111.83
232,16.80,30.18,22.91,17.60,22.88,0.00,110.37
233,15.60,30.27,22.88,17.60,22.75,0.00,109.09
234,18.40,30.27,22.60,17.60,22.84,0.00,111.70
235,18.00,30.16,22.41,17.60,22.45,0.00,110.63
236,17.60,29.90,22.33,17.60,22.59,0.00,110.02
237,21.20,29.93,22.03,17.50,22.53,0.00,113.19
238,20.40,29.62,22.10,17.40,23.00,0.00,112.52
239,16.80,29.61,21.96,17.40,23.08,0.00,108.85
240,16.80,29.61,21.86,17.40,23.33,0.00,108.99
241,14.40,29.66,22.12,17.40,23.56,0.00,107.13
242,12.40,29.67,22.24,17.50,23.54,0.00,105.34
243,13.60,29.88,21.94,17.50,23.44,0.00,106.37
244,15.20,29.79,21.60,17.40,23.21,0.00,107.20
245,17.20,29.88,21.32,17.50,23.09,0.00,109.00
246,18.00,29.98,21.65,17.50,23.17,0.00,110.29
247,20.00,30.08,22.34,17.50,22.91,0.00,112.83
248,20.00,30.08,22.10,17.50,22.82,0.00,112.50
249,20.80,30.25,21.91,17.60,22.99,0.00,113.56
250,20.40,30.16,21.61,17.60,22.99,0.00,112.77
251,20.40,30.09,21.88,17.60,23.31,0.00,113.28
252,16.80,30.03,21.96,17.60,23.41,0.00,109.80
253,17.20,29.92,21.99,17.60,23.34,0.00,110.06
254,15.20,29.73,21.88,17.60,23.23,0.00,107.64
255,13.20,29.73,21.59,17.60,23.25,0.00,105.36
256,14.40,29.55,21.49,17.60,23.35,0.00,106.38
257,14.80,29.47,22.03,17.60,23.48,0.00,107.37
258,13.20,29.53,22.35,17.70,23.67,0.00,106.46
259,12.40,29.53,22.39,17.70,23.58,0.00,105.60
260,14.40,29.35,22.15,17.70,23.13,0.00,106.73
261,13.20,29.35,22.36,17.70,23.16,0.00,105.77
262,14.40,29.20,22.07,17.70,22.85,0.00,106.22
263,14.80,29.20,21.76,17.60,23.13,0.00,106.48
264,18.00,29.48,21.85,17.70,23.04,0.00,110.07
265,16.40,29.68,21.79,17.70,22.84,0.00,108.41
266,15.60,29.72,22.13,17.60,23.12,0.00,108.16
267,17.20,29.64,22.09,17.50,23.07,0.00,109.50
268,17.60,29.64,22.02,17.50,22.98,0.00,109.74
269,16.00,29.68,22.14,17.50,23.21,0.00,108.53
270,16.40,29.56,22.20,17.50,23.33,0.00,108.98
271,16.00,29.44,22.48,17.50,23.38,0.00,108.80
272,13.60,29.31,22.52,17.40,23.40,0.00,106.23
273,13.20,29.31,22.46,17.40,23.12,0.00,105.50
274,11.60,29.34,22.01,17.40,23.12,0.00,103.46
275,12.00,29.85,22.16,17.40,23.15,0.00,104.56
276,12.00,29.85,21.89,17.50,23.04,0.00,104.28
277,14.00,29.85,21.67,17.50,23.05,0.00,106.07
278,14.80,29.85,21.69,17.40,22.81,0.00,106.55
279,16.00,29.70,22.01,17.40,22.48,0.00,107.59
280,16.00,29.70,22.06,17.40,22.77,0.00,107.93
281,18.80,29.47,22.41,17.40,22.65,0.00,110.73
282,17.60,29.51,22.14,17.40,22.82,0.00,109.47
283,16.80,29.52,22.15,17.40,23.10,0.00,108.97
284,15.60,29.59,22.56,17.40,23.17,0.00,108.31
285,15.20,29.53,22.71,17.30,22.59,0.00,107.34
286,12.80,29.71,22.38,17.30,22.38,0.00,104.58
287,15.60,29.71,22.20,17.30,22.54,0.00,107.35
288,17.20,29.80,21.94,17.20,22.26,0.00,108.40
289,17.60,29.80,22.58,17.20,22.59,0.00,109.77
290,17.20,29.80,22.88,17.20,22.88,0.00,109.96
291,19.20,29.58,22.90,17.20,23.07,0.00,111.95
292,16.80,29.49,22.86,17.20,22.75,0.00,109.09
293,18.40,29.25,22.63,17.20,23.11,0.00,110.59
294,18.80,29.36,22.82,17.20,23.29,0.00,111.46
295,18.00,29.31,23.08,17.20,23.54,0.00,111.13
296,18.00,29.20,23.22,17.20,23.63,0.00,111.25
297,17.20,29.20,23.31,17.10,23.61,0.00,110.43
298,15.60,29.30,23.70,17.10,23.39,0.00,109.09
299,16.00,29.21,23.80,17.10,23.50,0.00,109.60
300,17.60,29.30,24.19,17.10,23.57,0.00,111.76
301,16.00,29.12,24.05,17.10,23.57,0.00,109.84
