[METADATA]
Parameter,Value
Total Population,155367
Total Simulation Days,1

[DEVICE_SUMMARY]
Device,TotalLitersConsumed,TotalUses
toilet,4050448.42,892956
shower,5854537.88,167885
wash_bassin,1855011.21,919179
wash_machine,2773152.00,19258
dish_washer,2992687.47,3862989
tanque,708924.69,178650

[PULSE_DATA]
horario_segundos,toilet,shower,wash_bassin,wash_machine,dish_washer,tanque,total
31887,16.80,33.40,9.56,14.90,9.48,7.56,91.70
31888,16.67,33.20,9.51,14.90,9.66,7.58,91.52
31889,16.72,33.08,9.37,14.90,9.65,7.43,91.14
31890,16.80,33.30,9.47,14.90,9.60,7.50,91.57
31891,16.84,33.17,9.27,14.90,9.43,7.71,91.33
31892,16.84,33.35,9.23,14.90,9.34,7.49,91.14
31893,17.05,33.35,8.83,14.90,9.10,7.63,90.87
31894,16.88,33.53,8.85,14.90,9.14,7.64,90.94
31895,16.88,33.67,8.80,14.90,9.02,7.97,91.24
31896,17.14,33.80,8.86,14.90,8.97,7.98,91.64
31897,17.09,33.74,8.78,14.90,8.80,7.66,90.98
31898,17.05,33.44,8.66,14.80,9.10,7.73,90.79
31899,17.18,33.25,8.56,14.70,9.02,8.06,90.77
31900,17.01,33.22,8.29,14.70,9.14,8.08,90.44
31901,17.05,33.44,8.30,14.70,9.17,8.05,90.70
31902,16.88,33.39,8.58,14.70,9.24,8.02,90.81
31903,16.84,33.32,8.70,14.70,9.16,8.45,91.17
31904,16.67,33.43,8.64,14.70,9.17,8.55,91.17
31905,16.63,33.48,8.66,14.70,9.20,8.25,90.93
31906,16.51,33.57,8.83,14.70,9.33,8.23,91.16
31907,16.46,33.57,8.75,14.70,9.33,8.51,91.32
31908,16.46,33.52,8.68,14.80,9.33,8.57,91.37
31909,16.51,33.62,8.55,14.80,9.35,8.21,91.04
31910,16.38,33.68,8.45,14.80,9.56,8.28,91.15
31911,16.38,33.68,8.73,14.80,9.55,8.06,91.21
31912,16.42,33.35,8.75,14.70,9.50,7.94,90.66
31913,16.25,33.17,8.78,14.70,9.55,8.06,90.51
31914,16.25,33.30,8.89,14.60,9.78,8.34,91.15
31915,16.38,33.22,8.92,14.70,10.10,8.15,91.47
31916,16.42,33.18,9.06,14.70,9.90,8.32,91.58
31917,16.51,33.18,8.73,14.70,9.94,8.18,91.24
31918,16.46,33.14,9.01,14.70,9.83,8.22,91.37
31919,16.59,32.92,9.14,14.70,9.98,7.71,91.03
31920,16.59,33.03,9.30,14.70,9.90,7.83,91.35
31921,16.46,33.11,9.30,14.80,10.20,7.54,91.42
31922,16.30,33.20,9.44,14.80,10.10,8.09,91.93
31923,16.25,33.25,8.96,14.80,10.05,7.94,91.25
31924,16.25,33.36,9.01,14.80,10.43,8.04,91.89
31925,16.13,33.37,8.94,14.80,10.57,7.95,91.75
31926,16.34,33.37,8.93,14.90,10.54,8.19,92.28
31927,16.17,33.38,8.93,14.90,10.32,8.31,92.00
31928,16.34,33.11,8.92,14.90,10.02,8.29,91.58
31929,16.09,33.07,8.89,14.90,10.30,8.40,91.64
31930,15.88,33.14,8.84,14.90,10.09,8.49,91.34
31931,15.83,33.03,8.74,14.90,9.80,8.56,90.86
31932,15.88,33.03,8.47,14.90,10.05,8.72,91.04
31933,15.92,32.91,8.41,14.80,10.24,8.86,91.14
31934,15.92,32.97,8.40,14.80,10.20,8.63,90.93
31935,15.88,32.97,8.24,14.70,10.24,8.48,90.50
31936,15.92,32.80,8.30,14.70,10.65,8.27,90.63
31937,15.96,32.72,8.20,14.80,10.61,8.40,90.69
31938,15.92,32.64,8.23,14.80,10.84,8.26,90.69
31939,16.00,32.64,8.31,14.80,10.64,8.29,90.68
31940,15.71,32.64,8.32,14.80,10.84,8.48,90.78
31941,15.67,32.51,8.40,14.80,10.61,8.25,90.23
31942,15.75,32.41,8.20,14.80,10.47,8.09,89.71
31943,15.58,32.45,8.38,14.80,10.40,8.10,89.72
31944,15.29,32.45,8.50,14.80,10.41,8.42,89.86
31945,15.29,32.45,8.38,14.80,10.58,8.34,89.84
31946,15.41,32.33,8.75,14.80,10.74,8.90,90.93
31947,15.46,32.33,8.94,14.80,10.46,9.08,91.07
31948,15.50,32.45,9.10,14.80,10.42,8.98,91.24
31949,15.41,32.25,8.91,14.80,10.59,9.24,91.21
31950,15.41,32.17,9.15,14.80,10.90,9.02,91.45
31951,15.33,32.03,9.07,14.80,10.76,8.79,90.77
31952,15.29,32.48,9.04,14.80,10.59,8.78,90.98
31953,15.37,32.48,8.90,14.80,10.70,8.43,90.68
31954,15.29,32.48,8.90,14.80,10.81,8.42,90.69
31955,15.29,32.36,8.80,14.80,10.80,8.61,90.66
31956,15.62,32.29,8.84,14.80,10.82,8.83,91.21
31957,15.71,32.20,8.98,14.80,10.66,8.92,91.27
31958,15.62,32.29,9.08,14.90,10.79,8.98,91.66
31959,15.41,32.39,9.24,14.90,10.94,8.85,91.74
31960,15.41,32.46,8.92,14.90,10.88,8.90,91.48
31961,15.25,32.39,9.10,14.90,10.82,8.94,91.39
31962,15.29,32.73,9.12,14.90,10.71,9.00,91.75
31963,15.25,32.59,9.16,14.90,10.96,8.81,91.67
31964,15.20,32.50,8.78,14.90,11.18,8.64,91.20
31965,15.12,32.50,8.84,14.90,11.32,8.66,91.34
31966,15.33,32.58,8.67,14.90,11.03,8.71,91.21
31967,15.37,32.37,8.61,14.90,11.18,8.51,90.95
31968,15.46,32.37,8.97,14.90,11.25,8.33,91.27
31969,15.50,32.04,9.02,14.90,11.29,8.51,91.26
31970,15.50,32.16,8.98,14.80,11.14,8.64,91.22
31971,15.54,32.16,9.22,14.80,11.15,8.73,91.61
31972,15.54,32.16,9.21,14.80,10.91,8.68,91.31
31973,15.29,32.24,9.40,14.80,11.05,8.20,90.98
31974,15.08,32.34,9.35,14.80,10.93,8.23,90.73
31975,14.87,32.12,9.21,14.80,10.74,8.61,90.34
31976,14.91,32.30,9.28,14.80,10.85,8.57,90.71
31977,14.87,32.38,9.44,14.80,10.84,8.78,91.11
31978,14.99,32.38,9.26,14.90,10.94,8.89,91.36
31979,15.04,32.38,9.23,14.90,11.17,8.83,91.55
31980,15.20,32.44,9.13,14.90,11.14,8.60,91.41
31981,15.37,32.51,9.14,14.90,11.41,8.60,91.93
31982,15.33,32.33,9.13,14.90,11.27,8.58,91.54
31983,15.25,32.29,9.00,14.90,11.19,8.59,91.21
31984,15.33,32.57,8.94,14.80,11.33,8.04,91.01
31985,15.29,32.21,8.91,14.80,11.39,8.01,90.62
31986,15.16,32.21,8.92,14.90,10.86,8.20,90.25
31987,15.16,31.89,9.05,14.90,10.53,8.45,89.98
31988,15.12,32.15,9.19,14.90,10.19,8.13,89.67
31989,15.20,32.24,9.16,14.90,10.24,8.11,89.86
31990,15.16,32.04,9.01,14.90,10.29,8.28,89.67
31991,15.12,32.04,9.05,14.90,10.16,8.32,89.58
31992,15.04,31.95,8.94,14.90,10.39,8.26,89.48
31993,14.95,31.83,8.81,14.90,10.23,8.41,89.13
31994,15.04,31.83,8.73,15.00,10.07,7.84,88.50
31995,14.95,31.83,8.88,15.00,10.18,7.81,88.64
31996,15.08,31.61,8.88,14.90,10.31,8.15,88.94
31997,15.16,31.56,8.67,14.90,10.17,8.01,88.48
31998,15.25,31.67,8.83,14.90,10.37,7.82,88.84
31999,15.29,31.47,8.66,14.90,10.56,8.03,88.90
32000,15.29,31.58,8.79,14.90,10.67,8.25,89.47
32001,15.12,31.71,8.89,14.90,10.56,8.30,89.49
32002,15.29,31.71,8.95,14.80,10.80,8.38,89.92
32003,15.25,31.71,8.80,14.80,10.73,8.69,89.98
32004,14.91,31.59,8.80,14.90,10.88,8.70,89.78
32005,14.99,31.47,8.71,14.90,10.73,8.51,89.30
32006,15.08,31.38,8.91,14.90,11.01,8.42,89.70
32007,14.95,31.45,8.73,14.90,10.97,8.25,89.25
32008,14.87,31.61,8.91,14.90,10.84,7.88,89.00
32009,14.95,31.49,9.09,14.90,10.85,7.76,89.04
32010,15.04,31.49,9.09,14.90,10.99,7.75,89.26
32011,14.99,31.54,8.90,14.90,10.88,7.96,89.17
32012,14.95,31.63,8.82,15.00,10.80,8.01,89.22
32013,15.04,31.40,8.83,15.00,10.88,7.80,88.94
32014,15.25,31.32,8.91,15.10,10.99,7.83,89.39
32015,15.16,31.30,9.08,15.10,11.06,8.02,89.72
32016,15.20,31.09,9.08,15.10,11.47,8.49,90.44
32017,15.20,31.10,8.84,15.10,11.47,8.36,90.08
32018,15.33,31.27,9.14,15.10,11.39,8.47,90.70
32019,15.29,31.30,9.25,15.10,11.30,8.57,90.82
32020,15.37,31.52,9.18,15.10,11.42,8.79,91.39
32021,15.41,31.57,9.14,15.10,11.31,8.77,91.31
32022,15.37,31.65,9.19,15.10,11.32,8.90,91.54
32023,15.16,31.65,9.07,15.10,11.75,8.53,91.26
32024,15.08,31.44,9.29,15.10,11.39,8.65,90.94
32025,15.04,31.44,8.98,15.10,11.50,9.00,91.06
32026,15.04,31.44,9.24,15.20,11.57,9.72,92.20
32027,14.91,31.33,9.28,15.10,11.38,9.60,91.60
32028,14.99,31.39,9.18,15.10,11.45,9.48,91.59
32029,15.04,31.58,9.01,15.00,11.37,9.81,91.81
32030,15.16,31.66,9.05,15.00,11.18,9.65,91.71
32031,15.08,31.18,9.09,15.00,11.08,9.58,91.01
32032,15.08,31.13,9.03,14.90,10.94,9.17,90.25
32033,15.20,31.22,9.15,14.90,11.33,8.87,90.68
32034,15.12,31.13,9.10,14.90,11.25,9.01,90.50
32035,15.20,30.88,9.17,14.90,11.31,8.53,89.99
32036,15.08,30.77,9.33,15.10,10.86,8.39,89.53
32037,15.04,30.68,9.14,15.10,10.69,8.23,88.87
32038,15.08,30.66,9.16,15.10,10.57,7.94,88.51
32039,15.20,30.66,9.15,15.10,10.72,8.20,89.04
32040,15.20,30.57,9.20,15.10,10.54,8.35,88.96
32041,15.29,30.57,8.98,15.10,10.62,8.28,88.83
32042,15.20,30.45,9.13,15.20,10.92,8.29,89.20
32043,15.12,30.45,9.26,15.20,10.84,7.78,88.66
32044,15.20,30.36,9.34,15.20,10.72,8.11,88.94
32045,15.16,30.54,9.19,15.20,10.63,8.13,88.86
32046,15.04,30.42,9.01,15.30,10.60,8.30,88.66
32047,14.95,30.34,8.57,15.30,10.56,8.65,88.37
32048,15.08,30.24,8.68,15.30,10.28,8.65,88.23
32049,15.08,30.32,8.65,15.30,10.39,8.69,88.43
32050,14.91,30.13,8.82,15.30,10.34,8.53,88.03
32051,15.04,30.00,8.68,15.30,10.23,8.98,88.21
32052,15.16,29.73,8.74,15.30,10.25,8.52,87.71
32053,15.29,29.67,8.73,15.30,10.19,8.05,87.22
32054,15.37,29.94,8.51,15.30,10.29,8.05,87.46
32055,15.25,29.79,8.35,15.30,10.28,7.98,86.96
32056,15.08,29.94,8.15,15.30,10.12,8.01,86.61
32057,15.08,30.06,7.93,15.30,9.88,7.81,86.06
32058,15.08,30.14,7.98,15.30,9.88,7.92,86.28
32059,15.20,30.04,7.89,15.30,10.01,7.83,86.28
32060,15.16,30.00,7.99,15.30,9.75,7.88,86.08
32061,15.20,29.92,7.84,15.30,9.59,8.19,86.04
32062,15.37,29.95,7.99,15.30,9.66,8.58,86.85
32063,15.54,30.03,7.96,15.30,9.91,8.49,87.23
32064,15.16,30.00,8.09,15.30,9.81,8.62,86.98
32065,15.12,29.90,8.06,15.30,9.71,8.39,86.48
32066,15.12,29.75,7.91,15.30,9.87,8.47,86.41
32067,14.95,29.69,8.01,15.30,9.95,8.38,86.28
32068,15.04,29.73,8.29,15.30,10.15,8.78,87.29
32069,15.12,29.62,8.26,15.30,9.85,8.92,87.08
32070,14.95,29.62,8.27,15.30,9.93,8.82,86.90
32071,14.95,29.62,8.24,15.30,10.02,8.87,87.00
32072,14.95,29.60,8.09,15.30,10.14,8.50,86.58
32073,15.08,29.74,8.19,15.40,10.09,8.26,86.75
32074,14.83,29.87,8.53,15.40,10.21,8.61,87.44
32075,14.74,29.87,8.49,15.40,10.35,9.03,87.88
32076,14.78,29.87,8.47,15.40,10.33,8.92,87.77
32077,14.70,29.96,8.56,15.40,10.51,9.22,88.35
32078,14.83,30.08,8.60,15.40,10.44,9.23,88.56
32079,14.74,30.15,8.70,15.40,10.51,9.28,88.78
32080,14.91,30.07,8.50,15.40,10.68,9.27,88.84
32081,15.04,30.06,8.53,15.40,10.47,9.58,89.08
32082,15.20,29.92,8.47,15.40,10.26,9.49,88.75
32083,15.25,29.93,8.62,15.40,10.23,9.66,89.08
32084,15.29,29.93,8.58,15.40,10.02,9.52,88.74
32085,15.29,29.93,8.61,15.40,9.96,8.87,88.06
32086,15.41,29.64,8.39,15.40,9.89,8.84,87.58
32087,15.37,29.65,8.59,15.40,10.14,8.91,88.07
32088,15.20,29.65,8.61,15.40,10.33,8.83,88.02
32089,15.16,29.90,8.55,15.40,10.31,8.75,88.07
32090,15.25,29.87,8.35,15.30,10.38,8.61,87.75
32091,15.25,29.87,8.30,15.30,10.73,8.70,88.15
32092,15.12,30.20,8.33,15.30,10.55,8.60,88.10
32093,15.20,30.20,8.14,15.30,10.55,8.11,87.51
32094,15.29,30.28,8.20,15.30,10.64,8.29,88.00
32095,15.25,30.16,8.22,15.40,10.64,8.41,88.09
32096,15.33,30.27,8.25,15.40,10.64,8.36,88.25
32097,15.20,30.15,8.08,15.30,10.52,8.50,87.76
32098,15.20,30.25,8.18,15.30,10.79,8.27,87.99
32099,15.25,30.16,8.10,15.30,10.86,8.28,87.95
32100,15.25,30.26,8.02,15.30,10.90,8.00,87.72
32101,15.50,30.34,8.08,15.30,10.85,7.81,87.88
32102,15.41,30.46,7.83,15.30,10.59,8.17,87.76
32103,15.67,30.42,7.72,15.30,10.84,8.28,88.22
32104,15.54,30.55,7.67,15.30,10.65,8.38,88.09
32105,15.46,30.55,7.80,15.30,10.68,8.21,88.01
32106,15.29,30.56,7.90,15.30,10.77,8.17,87.99
32107,15.16,30.65,7.69,15.30,10.59,8.31,87.71
32108,15.33,30.81,7.68,15.30,10.69,8.26,88.07
32109,15.41,30.65,7.54,15.20,10.77,8.20,87.77
32110,15.25,30.48,7.46,15.10,10.60,8.06,86.94
32111,15.25,30.78,7.45,15.00,10.40,7.72,86.59
32112,15.29,30.63,7.44,15.00,10.50,7.65,86.50
32113,15.20,30.40,7.64,15.00,10.40,7.80,86.45
32114,15.16,30.39,8.02,15.00,10.36,8.18,87.11
32115,15.16,30.61,8.17,15.00,10.65,8.32,87.92
32116,15.33,30.70,8.20,15.00,10.77,8.46,88.47
32117,15.33,30.60,8.21,15.00,10.81,8.63,88.58
32118,15.37,30.54,8.33,15.10,10.62,8.78,88.73
32119,15.41,30.65,8.43,15.00,10.70,8.75,88.95
32120,15.46,30.65,8.22,15.00,10.22,9.10,88.66
32121,15.41,30.76,8.52,15.00,10.19,9.12,89.00
32122,15.33,30.85,8.56,15.00,10.26,8.95,88.94
32123,15.33,30.67,8.50,14.90,10.38,8.96,88.74
32124,15.33,30.69,8.47,14.50,10.31,9.10,88.40
32125,15.37,30.86,8.64,14.50,10.25,9.02,88.63
32126,15.29,30.94,8.78,14.50,10.27,9.43,89.21
32127,15.29,30.85,8.65,14.50,10.07,9.38,88.73
32128,15.08,30.68,8.62,14.60,9.91,9.01,87.90
32129,14.99,30.65,8.56,14.60,9.98,8.87,87.65
32130,15.12,30.87,8.87,14.60,9.78,8.68,87.91
32131,15.20,30.74,8.87,14.60,9.72,8.70,87.84
32132,15.29,30.63,8.80,14.50,9.55,8.76,87.53
32133,15.29,30.84,8.86,14.50,9.49,8.95,87.92
32134,15.29,30.93,8.83,14.50,9.43,8.91,87.89
32135,15.29,31.01,8.98,14.50,9.58,9.05,88.41
32136,15.29,31.18,8.91,14.50,9.66,9.27,88.82
32137,15.41,30.98,8.97,14.50,9.80,9.08,88.74
32138,15.37,30.98,9.03,14.50,9.86,8.76,88.50
32139,15.37,30.99,9.22,14.50,9.75,9.21,89.04
32140,15.46,30.99,9.06,14.50,9.76,9.10,88.86
32141,15.41,31.27,8.99,14.50,9.85,9.10,89.13
32142,15.41,31.04,8.89,14.50,9.79,9.21,88.84
32143,15.41,31.03,8.87,14.50,9.66,9.14,88.61
32144,15.41,30.94,9.31,14.50,9.52,8.98,88.66
32145,15.37,31.11,9.57,14.40,9.56,8.97,88.98
32146,15.33,31.11,9.57,14.40,9.37,8.91,88.69
32147,15.16,31.23,9.73,14.40,9.34,9.13,89.00
32148,15.08,31.24,9.62,14.40,9.27,9.05,88.65
32149,14.95,31.22,9.89,14.40,9.22,9.05,88.73
32150,15.16,31.03,9.52,14.40,9.27,9.04,88.42
32151,15.37,30.93,9.42,14.40,9.50,9.01,88.64
32152,15.37,31.01,9.23,14.40,9.63,9.05,88.68
32153,15.37,31.10,9.56,14.40,9.76,8.92,89.12
32154,15.46,31.29,9.58,14.40,9.74,9.06,89.53
32155,15.37,31.12,9.41,14.30,9.74,8.84,88.78
32156,15.33,31.10,9.51,14.30,9.83,8.79,88.85
32157,15.50,31.13,9.65,14.30,9.97,8.82,89.37
32158,15.50,31.12,9.64,14.20,10.21,8.64,89.31
32159,15.41,30.94,9.50,14.20,10.03,8.56,88.64
32160,15.41,30.91,9.31,14.20,10.01,8.96,88.81
32161,15.20,30.95,9.22,14.20,10.11,9.39,89.07
32162,15.04,30.99,9.42,14.20,9.91,9.38,88.93
32163,15.20,30.80,9.65,14.20,10.03,9.31,89.20
32164,15.33,30.86,9.52,14.20,9.83,8.77,88.52
32165,15.37,30.95,9.32,14.20,9.73,8.79,88.36
32166,15.41,31.03,9.41,14.20,9.90,8.96,88.92
32167,15.29,31.03,9.30,14.20,9.79,9.32,88.93
32168,15.29,31.22,9.47,14.20,9.89,10.10,90.17
32169,15.46,31.31,9.56,14.20,9.87,9.90,90.30
32170,15.29,31.41,9.29,14.20,9.89,9.82,89.90
32171,15.04,31.68,9.37,14.30,9.79,10.23,90.41
32172,14.99,31.50,9.25,14.20,9.95,10.10,89.99
32173,15.08,31.68,9.45,14.40,9.85,10.24,90.69
32174,14.99,31.45,9.31,14.50,9.81,10.27,90.34
32175,15.12,31.44,9.42,14.60,9.97,10.38,90.93
32176,15.04,31.53,9.23,14.60,9.97,10.50,90.86
32177,15.04,31.44,9.20,14.60,9.78,10.67,90.73
32178,15.12,31.26,9.33,14.40,9.81,10.46,90.37
32179,15.04,31.26,8.97,14.40,9.86,10.68,90.21
32180,15.08,31.14,9.01,14.40,9.91,10.64,90.18
32181,14.99,31.00,8.77,14.40,10.00,10.16,89.33
32182,15.25,30.91,8.57,14.40,10.22,10.03,89.37
32183,15.29,30.40,8.37,14.40,10.33,9.98,88.77
32184,15.29,30.36,8.44,14.40,10.21,10.17,88.87
32185,15.29,30.28,8.72,14.40,10.15,10.04,88.88
32186,15.12,29.98,8.81,14.40,10.25,9.88,88.45
32187,15.37,29.98,8.90,14.40,10.27,9.57,88.49
32188,15.37,30.12,8.93,14.40,10.31,9.26,88.40
32189,15.29,30.12,9.08,14.40,10.42,9.11,88.42
32190,15.29,30.06,8.90,14.40,10.49,9.17,88.30
32191,15.50,29.95,9.06,14.40,10.52,9.00,88.43
32192,15.46,30.06,8.97,14.30,10.53,9.11,88.42
32193,15.62,30.27,9.05,14.30,10.62,9.37,89.24
32194,15.37,30.16,8.97,14.30,10.50,8.98,88.27
32195,15.37,30.16,8.73,14.30,10.43,8.95,87.94
32196,15.41,30.16,8.55,14.30,10.51,8.83,87.76
32197,15.50,30.16,8.51,14.30,10.36,8.91,87.74
32198,15.37,30.16,8.17,14.30,10.59,9.09,87.68
32199,15.29,30.10,8.04,14.30,10.34,9.04,87.10
32200,15.50,30.02,8.11,14.30,10.32,9.29,87.55
32201,15.46,29.93,8.12,14.30,10.20,9.23,87.24
32202,15.41,30.14,8.02,14.30,10.23,8.60,86.71
32203,15.25,30.24,8.08,14.30,10.23,8.70,86.79
32204,15.20,30.24,8.29,14.30,10.14,8.68,86.85
32205,15.25,30.13,8.14,14.30,10.00,8.85,86.67
32206,15.29,30.21,8.17,14.20,9.90,9.22,86.99
32207,15.20,30.33,8.10,14.10,9.79,9.26,86.79
32208,15.20,30.42,7.96,14.10,9.83,9.49,87.01
32209,15.08,30.42,8.09,14.10,10.21,9.40,87.30
32210,14.95,30.42,7.89,14.20,10.15,9.19,86.80
32211,14.70,30.42,7.61,14.20,10.30,9.11,86.33
32212,14.87,30.42,7.82,14.20,10.17,9.42,86.89
32213,14.83,30.31,7.86,14.20,10.09,9.67,86.95
32214,14.83,30.38,8.11,14.20,10.15,9.38,87.05
32215,14.95,30.50,8.11,14.20,10.06,9.48,87.30
32216,14.91,30.50,7.98,14.20,9.98,9.27,86.84
32217,14.87,30.50,8.09,14.20,10.14,9.32,87.12
32218,14.91,30.61,8.15,14.20,10.06,9.50,87.43
32219,14.99,30.61,8.08,14.20,10.17,9.38,87.43
32220,15.08,30.48,8.26,14.20,9.96,9.46,87.44
32221,14.99,30.60,7.87,14.20,9.95,9.63,87.24
32222,15.04,30.71,8.05,14.20,9.55,9.56,87.10
32223,15.08,30.61,8.44,14.20,9.52,9.03,86.88
32224,15.04,30.61,8.44,14.20,9.30,9.24,86.83
32225,14.91,30.66,8.35,14.20,9.35,9.17,86.64
32226,14.83,30.56,8.30,14.20,9.60,9.19,86.68
32227,14.70,30.56,8.15,14.20,9.73,9.16,86.51
32228,14.70,30.65,8.28,14.10,9.66,9.38,86.76
32229,14.53,30.59,8.25,14.10,9.58,9.47,86.52
32230,14.53,30.59,8.26,14.10,9.80,9.26,86.54
32231,14.53,30.47,8.43,14.10,9.90,9.66,87.10
32232,14.41,30.47,8.54,14.10,9.88,9.27,86.67
32233,14.24,30.72,8.70,14.10,9.85,9.10,86.72
32234,14.20,30.72,8.63,14.00,9.59,9.36,86.51
32235,14.11,30.65,8.55,13.90,9.79,9.27,86.28
32236,14.15,30.69,8.82,13.90,9.98,9.12,86.65
32237,14.24,30.60,8.31,13.80,9.71,9.32,85.98
32238,14.15,30.31,8.27,13.80,9.76,9.54,85.84
32239,14.20,30.35,8.21,13.80,10.04,9.46,86.06
32240,14.24,30.33,8.19,13.70,10.17,9.07,85.70
32241,14.41,30.38,8.06,13.70,10.18,9.00,85.72
32242,14.28,30.38,8.03,13.70,10.13,8.84,85.36
32243,14.36,30.52,8.20,13.70,10.15,8.77,85.70
32244,14.28,30.44,8.47,13.70,9.74,8.95,85.58
32245,14.28,30.44,8.72,13.60,10.01,8.85,85.91
32246,14.20,30.28,8.69,13.70,10.01,9.01,85.88
32247,14.15,30.42,8.62,13.70,10.20,8.56,85.66
32248,14.28,30.29,8.60,13.70,10.21,8.86,85.94
32249,14.28,30.56,8.60,13.70,10.04,8.63,85.81
32250,14.11,30.31,8.66,13.70,9.85,8.62,85.25
32251,14.07,30.49,8.84,13.70,9.72,8.67,85.49
32252,14.03,30.61,8.75,13.70,9.70,9.08,85.87
32253,14.07,30.58,9.15,13.70,9.76,9.35,86.60
32254,14.11,30.56,8.90,13.70,9.66,9.25,86.19
32255,14.15,30.64,8.95,13.70,9.76,8.98,86.18
32256,14.24,30.65,8.90,13.70,9.60,8.81,85.90
32257,14.24,30.56,9.11,13.70,9.67,8.73,86.01
32258,14.07,30.49,9.24,13.70,9.75,9.13,86.38
32259,13.99,30.82,9.10,13.60,9.73,9.02,86.25
32260,13.94,30.82,9.09,13.60,9.76,8.87,86.08
32261,13.99,30.73,9.03,13.50,9.57,9.18,85.99
32262,14.15,30.61,8.86,13.50,9.53,9.29,85.95
32263,14.15,30.70,9.04,13.50,9.68,9.17,86.24
32264,14.15,30.77,8.94,13.50,9.88,9.20,86.46
32265,13.99,31.15,8.81,13.50,10.11,9.28,86.84
32266,13.90,31.25,8.67,13.50,10.13,9.19,86.64
32267,13.99,30.99,8.51,13.50,10.01,9.18,86.17
32268,13.86,31.20,8.76,13.60,9.82,8.84,86.08
32269,13.90,31.15,8.96,13.60,9.94,8.96,86.50
32270,13.86,31.14,8.66,13.60,9.98,8.92,86.16
32271,13.82,31.21,8.78,13.50,9.96,8.97,86.23
32272,13.82,31.30,8.93,13.40,10.02,8.63,86.10
32273,13.78,31.30,8.95,13.40,9.92,8.84,86.18
32274,13.78,31.37,9.01,13.30,9.81,8.88,86.15
32275,13.90,31.29,9.02,13.30,9.52,8.98,86.01
32276,13.99,31.15,9.04,13.30,9.56,9.04,86.09
32277,13.99,31.27,9.04,13.30,9.36,9.04,86.00
32278,14.03,31.27,9.06,13.30,9.46,9.18,86.30
32279,14.03,31.17,8.94,13.30,9.35,9.16,85.94
32280,14.07,31.26,8.87,13.30,9.13,9.10,85.72
32281,13.94,31.51,8.85,13.30,9.05,9.01,85.66
32282,13.94,31.59,8.86,13.30,8.89,8.90,85.48
32283,13.90,31.54,8.88,13.30,8.74,8.69,85.06
32284,13.86,31.64,8.87,13.40,8.70,8.90,85.37
32285,14.03,31.85,8.85,13.40,8.63,8.48,85.25
32286,14.03,32.00,8.78,13.40,8.62,8.60,85.43
32287,14.15,31.87,8.83,13.40,8.56,8.60,85.41
32288,14.11,31.86,8.77,13.30,8.49,8.34,84.87
32289,14.15,31.86,8.56,13.30,8.64,8.28,84.80
32290,13.90,31.86,8.46,13.30,8.91,8.35,84.78
32291,13.99,31.95,8.38,13.30,8.86,8.23,84.70
32292,13.99,31.74,8.16,13.40,9.05,8.20,84.54
32293,14.15,31.59,8.42,13.40,9.17,8.20,84.93
32294,14.20,31.66,8.26,13.40,9.23,8.01,84.76
32295,13.99,31.73,8.32,13.40,9.50,8.03,84.96
32296,13.99,31.74,8.13,13.40,9.38,8.13,84.76
32297,14.03,31.87,8.28,13.40,9.27,8.35,85.19
32298,14.11,31.87,8.50,13.40,9.33,8.75,85.95
32299,14.07,31.78,8.25,13.30,9.48,8.67,85.55
32300,14.07,31.78,8.30,13.30,9.19,8.45,85.09
32301,13.90,31.98,8.48,13.30,9.23,8.55,85.44
32302,13.99,32.15,8.47,13.30,9.42,8.59,85.91
32303,13.94,32.04,8.49,13.30,9.54,8.47,85.78
32304,14.07,31.80,8.32,13.20,9.74,8.27,85.41
32305,13.94,31.94,8.28,13.30,9.75,8.06,85.27
32306,13.82,32.16,8.12,13.30,9.78,8.32,85.50
32307,13.86,32.26,8.13,13.30,9.80,8.56,85.91
32308,13.78,32.17,8.24,13.30,9.91,8.22,85.61
32309,13.94,32.17,8.48,13.30,10.01,8.15,86.05
32310,14.07,32.09,8.43,13.30,10.15,7.87,85.91
32311,14.24,32.09,8.72,13.30,10.15,7.49,85.99
32312,14.15,32.15,8.61,13.20,10.02,8.00,86.14
32313,14.07,31.96,8.58,13.20,9.99,7.95,85.75
32314,14.15,32.16,8.44,13.20,9.98,7.87,85.80
32315,14.36,32.29,8.42,13.20,10.02,7.89,86.18
32316,14.45,32.53,8.15,13.20,9.83,7.97,86.13
32317,14.45,32.30,7.94,13.20,9.96,8.16,86.01
32318,14.57,32.39,7.97,13.30,10.13,8.38,86.74
32319,14.53,32.39,8.29,13.30,9.97,8.96,87.45
32320,14.45,32.21,8.32,13.30,9.77,9.07,87.12
32321,14.57,32.21,8.51,13.30,9.70,9.13,87.43
32322,14.66,32.10,8.46,13.30,9.68,9.24,87.44
32323,14.74,32.10,8.40,13.30,9.75,8.95,87.24
32324,14.74,32.10,8.28,13.30,9.86,8.90,87.18
32325,14.66,32.07,8.62,13.30,9.79,9.09,87.53
32326,14.70,31.98,8.61,13.40,9.78,9.18,87.65
32327,14.70,31.94,8.58,13.40,9.69,8.92,87.23
32328,14.62,32.03,8.55,13.40,9.54,8.99,87.12
32329,14.70,32.12,8.34,13.40,9.80,9.23,87.59
32330,14.70,31.90,8.37,13.40,9.42,9.10,86.89
32331,14.66,31.72,8.36,13.40,9.38,8.91,86.43
